CWD_Barcod,Kill_Date,Township,Range,Range_Dir,Section,Quarter_Se,Deer_Sex,DTRSQ,X,Y
151791,1/12/2007,8,4,4,36,1,M,408043610,-89.96090147,43.12883941
151815,2/7/2007,7,5,4,9,4,F,407050940,-89.90210766,43.09270138
151859,11/12/2007,7,5,4,6,1,F,407050610,-89.94174992,43.11430556
151873,2/21/2007,7,4,4,6,3,F,407040630,-90.06917548,43.10858116
151885,2/13/2007,7,5,4,21,4,F,407052140,-89.9021957,43.06394448
151898,2/14/2007,8,4,4,34,4,M,408043440,-90.00046142,43.12184233
151931,2/20/2007,8,4,4,20,4,F,408042040,-90.03977817,43.15079784
152561,10/18/2009,4,14,4,30,4,F,404143040,-88.8824788,42.77560715
152733,11/20/2006,2,13,4,5,1,M,402130510,-88.97824585,42.66751409
153037,12/2/2007,1,13,4,23,2,F,401132320,-88.92893007,42.53491105
153100,10/11/2008,2,14,4,35,2,F,402143520,-88.81046078,42.59182921
153112,11/18/2007,2,13,4,14,3,F,402131430,-88.92875858,42.63035826
153172,10/19/2007,3,15,4,9,2,M,403150920,-88.73503761,42.73658329
153209,9/15/2007,4,14,4,20,2,F,404142020,-88.87220666,42.79725603
153223,10/15/2007,4,13,4,15,3,M,404131530,-88.95070373,42.80591965
153244,10/21/2007,4,13,4,13,2,M,404131320,-88.91088483,42.81206116
153287,10/28/2006,3,5,4,2,3,M,403050230,-89.87279085,42.75913014
153361,11/18/2006,4,5,4,7,2,M,404050720,-89.95097912,42.83882854
153526,11/22/2007,6,2,4,20,3,M,406022030,-90.28584115,42.97850676
153700,2/23/2008,7,5,4,25,1,F,407052510,-89.84305794,43.05658977
155276,11/18/2006,4,15,4,12,3,M,404151230,-88.67494257,42.81732906
155278,11/19/2006,3,15,4,21,4,M,403152140,-88.72417501,42.7004001
155297,11/19/2006,1,16,4,4,2,M,401160420,-88.61466648,42.57845486
155337,11/14/2006,3,17,4,16,4,M,403171640,-88.48887582,42.71704798
155346,11/19/2006,2,14,4,13,4,M,402141340,-88.78124403,42.62745861
155913,9/28/2012,7,5,4,8,3,M,407050830,-89.93160039,43.09258341
155931,9/26/2013,7,7,4,18,4,F,407071840,-89.70538957,43.07923962
155937,9/29/2013,7,2,4,13,4,F,407021340,-90.19648063,43.08027268
155983,11/22/2010,7,3,4,12,2,M,407031220,-90.08867046,43.10148815
155998,10/12/2013,8,6,4,19,3,M,408061930,-89.83332751,43.15121446
156284,11/18/2006,3,18,4,6,4,M,403180640,-88.41102754,42.74556237
156702,11/28/2008,7,6,4,30,3,M,407063030,-89.83354347,43.04961988
156708,11/27/2008,7,6,4,16,3,M,407061630,-89.79439099,43.07872066
156717,11/27/2008,6,4,4,1,1,M,406040110,-89.96099006,43.02768433
156751,1/8/2007,6,5,4,6,2,F,406050620,-89.95173938,43.0276959
156755,1/7/2007,7,4,4,19,4,F,407041940,-90.05962518,43.06515688
156780,1/14/2007,7,5,4,8,3,F,407050830,-89.93160039,43.09258341
156813,1/22/2007,7,2,4,13,4,F,407021340,-90.19648063,43.08027268
156832,1/28/2007,7,5,4,10,3,F,407051030,-89.89222471,43.09273149
156835,1/26/2007,7,5,4,20,1,F,407052010,-89.92180245,43.07110897
156915,2/27/2007,6,5,4,4,3,M,406050430,-89.91279006,43.02042597
156943,11/17/2007,6,5,4,6,3,M,406050630,-89.95169816,43.02038333
157783,10/19/2008,7,7,4,19,1,F,407071910,-89.70550104,43.07195162
157851,3/22/2007,7,4,4,24,2,M,407042420,-89.97082089,43.07114673
157865,3/19/2007,8,4,4,5,1,M,408040510,-90.03920726,43.20174194
157868,3/12/2007,7,5,4,21,3,F,407052130,-89.91209715,43.0639239
157869,3/12/2007,7,5,4,21,3,M,407052130,-89.91209715,43.0639239
158546,11/18/2006,4,14,4,19,4,M,404141940,-88.88245937,42.79009789
158552,11/18/2006,4,13,4,1,4,M,404130140,-88.90009877,42.83365009
158587,11/25/2006,4,14,4,19,1,M,404141910,-88.88212271,42.79739178
158615,11/19/2006,4,14,4,19,1,F,404141910,-88.88212271,42.79739178
158619,11/20/2006,4,14,4,27,4,M,404142740,-88.82287629,42.77387427
158743,10/20/2006,4,14,4,19,3,F,404141930,-88.89194216,42.79017703
159298,10/15/2006,1,13,4,1,3,M,401130130,-88.90879548,42.57081678
159325,11/19/2006,1,13,4,27,4,M,401132740,-88.9387619,42.51327036
159370,10/22/2006,1,13,4,27,3,M,401132730,-88.94852344,42.5134827
159375,10/22/2006,2,14,4,33,1,F,402143310,-88.83994446,42.59232628
159376,10/22/2006,1,13,4,10,3,F,401131030,-88.94840868,42.55721158
159381,10/17/2006,1,13,4,26,3,M,401132630,-88.9289257,42.51305493
159394,11/18/2006,1,13,4,24,2,M,401132420,-88.90913629,42.53445686
159803,11/9/2006,6,5,4,7,2,M,406050720,-89.95169098,43.01312914
159805,11/7/2006,7,4,4,22,3,M,407042230,-90.01027979,43.06452847
159814,11/9/2006,6,5,4,7,2,F,406050720,-89.95169098,43.01312914
159827,11/8/2006,7,5,4,33,2,M,407053320,-89.91229606,43.04239647
159838,11/9/2006,7,7,4,32,1,M,407073210,-89.68585694,43.04272667
159858,10/24/2006,7,6,4,19,1,M,407061910,-89.82399524,43.07117712
159891,10/22/2006,7,6,4,18,3,F,407061830,-89.83355633,43.07838499
159922,10/27/2006,7,4,4,27,1,M,407042710,-90.00046973,43.05714757
160023,11/19/2007,9,3,4,20,4,M,409032040,-90.15794955,43.23900226
160173,11/17/2007,7,6,4,29,1,F,407062910,-89.8043219,43.05695705
160191,11/17/2007,7,6,4,21,3,M,407062130,-89.79449,43.06420209
160369,11/19/2007,8,4,4,21,3,M,408042130,-90.02998648,43.15086035
160429,11/25/2007,7,5,4,16,1,M,407051610,-89.90205963,43.08553666
160449,12/7/2007,7,4,4,35,1,F,407043510,-89.98061593,43.04242666
160461,11/17/2007,8,5,4,27,3,F,408052730,-89.89258411,43.13623111
161261,12/3/2006,7,5,4,15,1,M,407051510,-89.88233643,43.08553094
161282,11/18/2006,6,4,4,10,2,M,406041020,-90.01030872,43.01306485
161295,11/19/2006,7,5,4,21,1,M,407052110,-89.90205306,43.07120717
161377,11/30/2006,7,4,4,4,3,M,407040430,-90.02999308,43.10820044
161410,12/3/2006,7,3,4,29,3,F,407032930,-90.16731593,43.05137588
161430,11/19/2006,7,5,4,6,1,M,407050610,-89.94174992,43.11430556
161474,11/18/2006,7,5,4,31,2,M,407053120,-89.95148532,43.04223933
161841,11/24/2007,7,7,4,6,2,M,407070620,-89.71480625,43.11534698
161847,11/25/2007,7,6,4,18,3,M,407061830,-89.83355633,43.07838499
162517,11/19/2007,4,13,4,2,2,F,404130220,-88.92947913,42.84199218
162566,11/1/2008,4,13,4,24,1,F,404132410,-88.90131888,42.79751173
162675,10/11/2008,4,13,4,24,4,M,404132440,-88.90143324,42.79026655
162855,7/4/2007,7,6,4,23,2,F,407062320,-89.75492506,43.07169696
162873,11/18/2007,7,6,4,14,2,M,407061420,-89.75484627,43.08617199
164041,12/4/2007,7,4,4,24,2,M,407042420,-89.97082089,43.07114673
164263,11/26/2009,4,5,4,17,4,M,404051740,-89.92157106,42.81694566
164680,10/15/2006,7,6,4,9,2,M,407060920,-89.7942034,43.10041999
164744,10/14/2006,7,6,4,25,3,M,407062530,-89.73525705,43.05001246
164981,2/3/2007,2,15,4,25,2,M,402152520,-88.67354336,42.6072317
165538,11/17/2007,8,5,4,34,4,M,408053440,-89.88266507,43.1218214
165539,11/17/2007,8,5,4,34,4,M,408053440,-89.88266507,43.1218214
165560,11/17/2007,8,4,4,32,2,F,408043220,-90.04976476,43.12924365
165567,11/17/2007,7,4,4,17,3,M,407041730,-90.04971173,43.07953512
165576,11/17/2007,8,4,4,4,3,F,408040430,-90.02937838,43.19374918
165579,11/17/2007,8,4,4,22,3,F,408042230,-90.01032158,43.15082478
165619,11/1/2007,7,5,4,6,1,M,407050610,-89.94174992,43.11430556
165761,11/23/2008,8,4,4,36,4,M,408043640,-89.96103168,43.12158736
165814,11/22/2008,8,4,4,32,2,F,408043220,-90.04976476,43.12924365
165849,11/23/2008,7,5,4,3,3,M,407050330,-89.89232265,43.10715898
165877,11/23/2008,8,4,4,28,3,M,408042830,-90.02993468,43.13638504
165883,11/22/2008,7,4,4,11,3,F,407041130,-89.99050723,43.09302631
165897,11/22/2008,9,3,4,13,4,M,409031340,-90.07871071,43.25326438
165933,11/22/2008,7,4,4,2,2,M,407040220,-89.99068749,43.11461801
165956,11/22/2008,7,3,4,14,2,F,407031420,-90.10819602,43.08710829
165971,11/22/2008,8,3,4,22,2,M,408032220,-90.12845333,43.15841115
165997,11/22/2008,9,3,4,13,4,M,409031340,-90.07871071,43.25326438
1661,6/8/2002,7,5,4,5,3,F,407050530,-89.931806,43.10702071
166246,11/18/2006,11,7,4,18,4,F,411071840,-89.70508379,43.42733366
166271,11/18/2006,6,5,4,25,1,F,406052510,-89.84341758,42.97003612
166482,11/3/2006,7,5,4,22,3,M,407052230,-89.89232852,43.06395387
166498,11/18/2006,6,4,4,7,4,F,406040740,-90.06005345,43.00657196
166503,11/26/2006,3,14,4,14,4,F,403141440,-88.80253815,42.71506988
167016,11/22/2006,8,3,4,21,3,M,408032130,-90.14812158,43.1513396
167034,11/19/2006,7,4,4,7,2,F,407040720,-90.06913014,43.10132885
167097,11/19/2006,8,4,4,24,3,F,408042430,-89.97071707,43.15070928
167100,11/19/2006,8,4,4,26,4,M,408042640,-89.98070284,43.13617234
167138,11/18/2006,8,5,4,22,3,M,408052230,-89.89267303,43.15068859
167150,11/18/2006,7,4,4,6,2,M,407040620,-90.06918511,43.11532408
167158,11/18/2006,8,5,4,35,3,F,408053530,-89.87269237,43.1218948
167221,11/18/2006,7,5,4,5,2,F,407050520,-89.93188174,43.11433899
167230,11/18/2006,8,4,4,25,3,M,408042530,-89.9707829,43.13614096
167522,11/18/2006,8,4,4,36,1,M,408043610,-89.96090147,43.12883941
167530,11/18/2006,7,6,4,17,1,M,407061710,-89.80417972,43.08593432
167532,11/18/2006,6,6,4,2,1,M,406060210,-89.74542051,43.02829868
167548,11/18/2006,7,7,4,31,4,M,407073140,-89.70580204,43.0355163
167583,11/18/2006,7,6,4,20,2,M,407062020,-89.81412647,43.07128972
167589,11/18/2006,7,5,4,6,2,M,407050620,-89.95141028,43.11426757
167617,11/18/2006,8,7,4,3,3,M,408070330,-89.65499304,43.19479728
167625,11/18/2006,8,7,4,32,1,M,408073210,-89.68507056,43.12971342
167673,11/19/2006,7,5,4,9,2,F,407050920,-89.91199136,43.09987134
167674,11/19/2006,8,6,4,20,4,M,408062040,-89.80374481,43.15130353
167691,11/19/2006,7,6,4,32,4,M,407063240,-89.80447784,43.03548933
167707,11/18/2006,8,7,4,20,4,M,408072040,-89.68513334,43.15135147
167721,11/19/2006,8,6,4,34,2,M,408063420,-89.77420186,43.12965882
168011,11/23/2008,7,6,4,27,4,F,407062740,-89.76499198,43.04992917
168018,11/22/2008,4,4,4,26,3,M,404042630,-89.99096302,42.78830031
168026,11/23/2008,7,6,4,33,1,F,407063310,-89.78483033,43.04274337
168039,11/22/2008,7,5,4,6,2,M,407050620,-89.95141028,43.11426757
168040,11/22/2008,7,5,4,6,2,M,407050620,-89.95141028,43.11426757
168048,11/22/2008,7,7,4,19,1,M,407071910,-89.70550104,43.07195162
168052,11/23/2008,6,6,4,4,2,F,406060420,-89.79477342,43.02824516
168131,12/27/2007,7,3,4,12,2,F,407031220,-90.08867046,43.10148815
168235,12/9/2006,4,5,4,7,3,F,404050730,-89.95110092,42.83162131
168271,10/14/2007,7,5,4,16,2,F,407051620,-89.91194251,43.08548293
168304,11/17/2007,6,4,4,2,0,F,406040200,-89.98558678,43.0240323
168305,11/17/2007,7,4,4,11,1,F,407041110,-89.9807432,43.10010146
168317,10/15/2007,6,5,4,18,1,M,406051810,-89.94224666,42.99862079
168319,11/17/2007,6,5,4,7,3,M,406050730,-89.95172182,43.00587314
168372,11/18/2007,7,5,4,8,4,F,407050840,-89.92180798,43.09262442
168382,11/18/2007,7,5,4,22,3,F,407052230,-89.89232852,43.06395387
168447,11/17/2007,7,5,4,33,1,M,407053310,-89.90235176,43.042442
168448,11/17/2007,7,5,4,21,3,F,407052130,-89.91209715,43.0639239
168477,11/17/2007,6,4,4,1,4,F,406040140,-89.96099196,43.02034195
168500,11/19/2007,7,5,4,28,3,M,407052830,-89.91224477,43.04959947
168959,11/25/2008,11,6,4,12,1,F,411061210,-89.72398139,43.44912297
169150,11/18/2006,4,15,4,25,4,F,404152540,-88.66608674,42.77393485
169449,1/31/2007,8,4,4,31,2,F,408043120,-90.0692815,43.12924568
169451,1/31/2007,8,4,4,31,2,F,408043120,-90.0692815,43.12924568
169464,2/7/2007,7,4,4,34,1,M,407043410,-90.00031288,43.04259718
169473,2/1/2007,7,3,4,35,4,F,407033540,-90.09801547,43.03650384
1704,8/15/2002,7,5,4,10,3,M,407051030,-89.89222471,43.09273149
170499,11/19/2006,8,2,4,7,3,M,408020730,-90.30592119,43.18055538
172162,11/18/2012,10,7,4,12,3,M,410071230,-89.61554413,43.35481616
173299,1/4/2009,4,14,4,20,2,F,404142020,-88.87220666,42.79725603
173310,11/30/2008,3,14,4,20,2,F,403142020,-88.87083805,42.70915466
173326,11/21/2009,3,15,4,8,4,M,403150840,-88.74466864,42.72927342
173392,11/23/2008,4,14,4,24,4,M,404142440,-88.78315877,42.78753119
173426,11/27/2008,4,13,4,13,1,F,404131310,-88.90088074,42.81197956
173434,11/21/2009,4,13,4,24,4,M,404132440,-88.90143324,42.79026655
173447,11/29/2008,4,14,4,19,2,M,404141920,-88.89171241,42.79743719
173458,12/30/2009,2,13,4,14,3,M,402131430,-88.92875858,42.63035826
173478,12/29/2008,4,14,4,12,4,M,404141240,-88.78226999,42.8165048
173610,11/17/2007,7,2,4,27,4,F,407022740,-90.23625671,43.05141174
173730,11/17/2007,6,2,4,17,4,M,406021740,-90.27598392,42.99300265
173785,11/17/2012,9,4,4,9,3,M,409040930,-90.02925131,43.26783776
174258,12/3/2006,3,15,4,17,2,M,403151720,-88.75433178,42.72199078
174264,12/5/2006,2,16,4,33,4,M,402163340,-88.60472781,42.58610124
174792,11/17/2007,6,4,4,2,1,F,406040210,-89.98059665,43.02766471
174829,11/19/2007,7,3,4,3,3,F,407030330,-90.12806058,43.10871605
174835,11/17/2007,7,5,4,24,3,M,407052430,-89.8527074,43.06375762
174841,11/26/2007,7,5,4,15,4,F,407051540,-89.88236364,43.07832793
174856,11/24/2007,7,4,4,12,4,M,407041240,-89.96107256,43.09264462
174870,11/25/2007,6,5,4,6,4,M,406050640,-89.94236656,43.02042515
174879,10/17/2009,6,4,4,12,2,F,406041220,-89.9708221,43.01304366
174904,12/1/2007,7,5,4,10,3,F,407051030,-89.89222471,43.09273149
174959,11/18/2007,7,6,4,28,2,F,407062820,-89.794516,43.05701774
175483,10/14/2006,9,7,4,27,2,M,409072720,-89.65528194,43.23129198
175552,1/30/2007,11,6,4,13,1,F,411061310,-89.72396293,43.43464224
175586,1/7/2007,11,6,4,13,1,M,411061310,-89.72396293,43.43464224
175706,11/18/2006,4,3,4,26,4,M,404032640,-90.09795956,42.78848471
175722,1/7/2007,11,7,4,18,2,F,411071820,-89.71456315,43.43462087
175903,12/8/2007,6,6,4,4,3,F,406060430,-89.79488514,43.02095265
175913,11/10/2008,7,5,4,30,3,M,407053030,-89.95138993,43.04943866
176320,12/1/2006,11,3,4,11,3,F,411031130,-90.10738955,43.44182834
177184,11/30/2009,9,7,4,15,9,M,409071500,-89.65031061,43.25662339
177995,11/19/2006,8,6,4,2,1,M,408060210,-89.74447801,43.20228425
178040,11/22/2007,1,15,4,4,1,F,401150410,-88.72261884,42.57696914
178047,11/20/2007,3,15,4,26,2,F,403152620,-88.69433354,42.69360801
178183,10/20/2007,1,15,4,11,1,M,401151110,-88.68328881,42.56320897
182635,11/26/2010,7,5,4,4,4,M,407050440,-89.90221311,43.10713495
191832,11/17/2007,7,4,4,8,3,M,407040830,-90.04971368,43.09391119
193776,11/18/2006,9,4,4,32,3,F,409043230,-90.04897858,43.20981603
193794,11/7/2006,7,4,4,14,3,M,407041430,-89.9905024,43.07866673
193797,11/10/2006,7,6,4,24,3,M,407062430,-89.73519197,43.06462735
193818,11/4/2006,8,4,4,26,2,M,408042620,-89.99056143,43.14351488
193862,10/18/2006,8,3,4,23,4,M,408032340,-90.09863553,43.15089265
193969,10/7/2006,8,3,4,34,2,M,408033420,-90.12819571,43.12947562
193974,10/14/2006,7,4,4,7,3,M,407040730,-90.06906434,43.09407172
194794,11/23/2008,1,14,4,28,2,F,401142820,-88.85026164,42.51853999
195003,10/7/2014,7,18,4,28,3,F,407182830,-88.37921695,43.03558693
195207,11/12/2006,1,13,4,25,4,M,401132540,-88.89936227,42.51237355
196816,10/19/2006,6,1,2,9,4,M,206010940,-90.49315631,43.00613239
197513,11/17/2007,4,5,4,20,4,F,404052040,-89.92170966,42.80251923
198330,12/27/2008,8,4,4,26,2,M,408042620,-89.99056143,43.14351488
198331,12/27/2008,8,3,4,26,2,F,408032620,-90.10851291,43.1437292
198353,12/13/2008,8,5,4,22,1,F,408052210,-89.88280708,43.15805716
198361,12/12/2008,8,3,4,26,2,F,408032620,-90.10851291,43.1437292
198363,12/12/2008,8,3,4,26,2,F,408032620,-90.10851291,43.1437292
198389,11/30/2008,8,5,4,31,1,M,408053110,-89.94190573,43.12884974
198396,11/29/2008,8,5,4,32,4,M,408053240,-89.92231019,43.12168453
198398,11/25/2008,8,3,4,26,3,F,408032630,-90.10850581,43.13649043
198422,11/26/2008,8,4,4,10,3,F,408041030,-90.01010996,43.17971854
198424,11/25/2008,7,4,4,6,2,F,407040620,-90.06918511,43.11532408
198444,11/26/2008,7,4,4,16,2,F,407041620,-90.03008035,43.08656471
198445,11/26/2008,8,4,4,35,1,F,408043510,-89.98076489,43.12891345
198454,11/24/2008,8,5,4,32,3,F,408053230,-89.93213478,43.12164931
198491,11/22/2008,9,3,4,21,3,M,409032130,-90.1481114,43.2389892
199022,1/3/2009,6,2,4,6,1,F,406020610,-90.29573719,43.02939526
199040,1/1/2009,6,4,4,5,2,M,406040520,-90.05000411,43.02846385
199047,12/31/2008,6,2,4,17,1,M,406021710,-90.27599082,43.0002695
199152,11/25/2008,6,2,4,8,4,F,406020840,-90.27598867,43.00755887
199156,11/22/2008,6,2,4,4,1,M,406020410,-90.25612895,43.02937813
199628,10/14/2006,7,4,4,12,2,M,407041220,-89.97092343,43.09998748
199698,10/8/2006,7,4,4,32,3,M,407043230,-90.04981156,43.03609815
199726,10/2/2006,7,5,4,7,1,F,407050710,-89.94159128,43.09975988
200121,11/18/2006,3,15,4,8,2,M,403150820,-88.75479305,42.73651761
200122,11/18/2006,2,15,4,21,2,M,402152120,-88.73257174,42.62057258
200285,4/5/2011,7,3,4,12,4,M,407031240,-90.07860209,43.09429704
200291,4/2/2010,5,5,4,20,3,M,405052030,-89.93220241,42.89013609
200302,2/7/2010,8,4,4,22,4,M,408042240,-90.00042572,43.15081421
200312,3/26/2010,8,3,4,34,1,M,408033410,-90.11843914,43.1293595
200319,4/19/2009,8,5,4,31,4,F,408053140,-89.94199304,43.12161526
200406,11/24/2006,6,6,4,10,1,M,406061010,-89.76525369,43.01369211
200442,11/19/2006,7,6,4,26,1,M,407062610,-89.74516971,43.05731834
200474,10/29/2006,7,7,4,9,4,M,407070940,-89.66547512,43.09357627
200516,11/28/2008,8,3,4,26,3,F,408032630,-90.10850581,43.13649043
200525,11/28/2008,8,4,4,26,2,M,408042620,-89.99056143,43.14351488
200532,11/28/2008,7,3,4,14,4,M,407031440,-90.09822813,43.07989319
200538,11/28/2008,8,5,4,23,7,M,408052300,-89.86788461,43.1545596
200567,11/8/2008,8,5,4,29,1,F,408052910,-89.92225259,43.14326182
200622,11/8/2008,8,5,4,7,1,M,408050710,-89.94213303,43.18699705
200670,10/18/2008,8,4,4,26,3,F,408042630,-89.99057958,43.1362132
200702,10/16/2008,8,5,4,35,3,F,408053530,-89.87269237,43.1218948
201670,11/23/2009,3,15,4,1,3,M,403150130,-88.67633606,42.74478286
201769,11/23/2008,7,2,4,8,3,M,407020830,-90.28530441,43.09459241
201855,11/13/2008,6,2,4,15,2,M,406021520,-90.24641457,43.00014974
202051,11/18/2006,8,6,4,32,2,M,408063220,-89.81391713,43.1295108
202087,10/3/2006,7,8,4,31,1,M,407083110,-89.58681389,43.04192354
202121,10/22/2006,7,6,4,13,3,M,407061330,-89.73506635,43.07907773
202150,11/18/2006,8,5,4,29,3,F,408052930,-89.93203353,43.13606397
202177,10/19/2006,9,7,4,24,2,F,409072420,-89.61538677,43.24564095
202323,10/16/2008,7,8,4,31,4,F,407083140,-89.58715632,43.03467595
202437,11/18/2007,8,3,4,18,4,M,408031840,-90.17809156,43.1657536
202720,10/21/2006,4,15,4,6,1,M,404150610,-88.76161738,42.83871185
202761,11/18/2006,12,8,4,31,1,M,412083110,-89.58708662,43.4782017
203561,1/3/2009,7,4,4,18,2,F,407041820,-90.06898945,43.08686623
203579,11/29/2008,7,3,4,19,4,M,407031940,-90.17718049,43.06592157
203585,11/29/2008,7,4,4,30,2,F,407043020,-90.06885664,43.0579981
203606,11/25/2008,7,3,4,7,2,M,407030720,-90.18692939,43.10185811
203663,11/22/2008,7,3,4,17,2,M,407031720,-90.16721369,43.08746175
203685,11/22/2008,7,3,4,16,5,M,407031600,-90.14254965,43.08365638
204056,11/24/2006,7,5,4,27,1,M,407052710,-89.88249046,43.05678532
204121,11/19/2006,8,5,4,35,2,M,408053520,-89.87273207,43.12916433
204150,11/19/2006,7,5,4,14,4,F,407051440,-89.86256022,43.07823834
204180,11/19/2006,7,5,4,35,4,M,407053540,-89.862839,43.03534218
204195,11/21/2006,7,4,4,34,4,M,407043440,-90.00022094,43.03518644
205054,11/17/2012,11,8,4,36,1,M,411083610,-89.48657014,43.392054
205071,11/24/2012,11,8,4,22,1,F,411082210,-89.52680318,43.42093119
205245,12/1/2013,12,8,4,21,3,M,412082130,-89.55733814,43.4998252
205637,11/22/2009,4,5,4,11,2,M,404051120,-89.87247234,42.83872194
206009,11/23/2009,1,14,4,31,4,M,401143140,-88.87969107,42.49744799
206145,12/28/2009,1,13,4,23,4,M,401132340,-88.91907852,42.5274317
206147,12/14/2009,1,13,4,25,3,F,401132530,-88.90917606,42.51261654
206152,11/22/2009,2,14,4,27,4,M,402142740,-88.82021055,42.59930421
206161,11/22/2009,1,13,4,35,4,F,401133540,-88.9190008,42.49824649
206164,11/24/2009,1,13,4,23,4,M,401132340,-88.91907852,42.5274317
206234,11/23/2009,1,13,4,14,1,F,401131410,-88.91887006,42.54922827
206380,11/27/2008,7,2,4,10,2,M,407021020,-90.2457202,43.10176347
206676,11/19/2006,4,15,4,33,3,M,404153330,-88.73506963,42.75896424
207011,11/17/2007,6,6,4,4,4,M,406060440,-89.78503852,43.02092435
207069,10/20/2007,7,7,4,21,4,M,407072140,-89.66586505,43.06448377
207123,11/2/2007,7,5,4,11,3,M,407051130,-89.87244514,43.09274167
207160,11/17/2007,7,6,4,28,1,F,407062810,-89.78471519,43.05706609
207209,11/18/2007,7,6,4,27,4,F,407062740,-89.76499198,43.04992917
207250,11/18/2007,7,4,4,28,4,M,407042840,-90.02014896,43.0501597
207330,11/17/2007,7,1,4,29,2,F,407012920,-90.40427727,43.05725114
207573,11/25/2007,2,14,4,36,4,F,402143640,-88.78105917,42.58383886
2076,8/12/2002,7,5,4,21,2,M,407052120,-89.9119319,43.07114933
207608,10/31/2007,1,13,4,22,1,F,401132210,-88.93877793,42.53511107
207614,11/3/2007,2,15,4,17,3,M,402151730,-88.75226392,42.62746082
207645,10/20/2007,1,13,4,27,1,F,401132710,-88.93880689,42.52052019
207650,10/19/2007,2,14,4,19,2,M,402141920,-88.88937647,42.62222769
207802,11/26/2008,7,6,4,15,3,F,407061530,-89.77470277,43.07877794
207845,11/22/2008,8,5,4,28,5,M,408052800,-89.90741496,43.13974307
207847,11/22/2008,7,6,4,27,1,F,407062710,-89.76500929,43.05718803
207850,11/22/2008,7,3,4,12,0,M,407031200,-90.08362247,43.09790267
207852,11/23/2008,7,5,4,22,1,M,407052210,-89.88241801,43.07113219
207853,11/23/2008,7,5,4,22,1,F,407052210,-89.88241801,43.07113219
207854,11/22/2008,6,8,4,5,2,F,406080520,-89.57757712,43.02744058
207873,11/22/2008,7,4,4,15,0,F,407041500,-90.00533909,43.08250827
207881,11/22/2008,8,4,4,25,4,F,408042540,-89.96081867,43.13611398
207894,11/22/2008,8,6,4,34,1,M,408063410,-89.76431711,43.1296765
207927,11/1/2008,7,4,4,11,4,M,407041140,-89.9806518,43.09285446
207928,11/1/2008,7,6,4,14,4,M,407061440,-89.74495631,43.07902253
207984,9/21/2008,7,6,4,1,1,F,407060110,-89.72469293,43.11532284
209584,11/18/2007,6,3,4,1,1,M,406030110,-90.07800366,43.02911394
209594,11/18/2007,8,3,4,33,2,M,408033320,-90.14783893,43.12960317
209618,11/17/2007,6,3,4,11,1,M,406031110,-90.09790343,43.01459107
209629,11/18/2007,6,4,4,5,2,M,406040520,-90.05000411,43.02846385
209752,10/22/2006,6,8,4,5,4,M,406080540,-89.56786939,43.02026973
209821,10/14/2006,8,4,4,36,4,M,408043640,-89.96103168,43.12158736
209877,11/18/2006,7,6,4,18,1,F,407061810,-89.82401781,43.08582131
209926,10/14/2006,6,3,4,13,0,F,406031300,-90.08306488,42.99628367
209933,10/14/2006,7,4,4,32,2,F,407043220,-90.04986503,43.0433623
209994,10/14/2006,7,5,4,11,3,M,407051130,-89.87244514,43.09274167
210272,11/24/2006,7,6,4,18,3,M,407061830,-89.83355633,43.07838499
210407,10/22/2006,8,3,4,21,3,F,408032130,-90.14812158,43.1513396
